session_id	group_id	user_id	destination_id	capture_start_ms	duration_ms	tls_record_count	c2s_record_count	s2c_record_count	c2s_record_bytes	s2c_record_bytes	signed_tls_record_lengths	record_interarrival_ms
ABOME-Malicious_s_2d628d379eebf9bbae91	ABOME-Malicious_g_3caa838f8e18ea7f4cce	ABOME-Malicious_u_4aa926451d823b62579e	endpoint_9cca9732403d534be114	1783706.375	583.78	26	7	19	2208	12689	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,201,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-595,-24,24]	[0.0,45.042,0.005,0.004,0.004,0.003,0.004,44.765,0.008,0.006,0.006,44.154,0.811,0.009,49.705,0.009,32.319,26.633,33.848,29.221,25.464,26.315,29.239,29.498,0.006,51.324]
ABOME-Malicious_s_90b893ad3ee18d3c2deb	ABOME-Malicious_g_3caa838f8e18ea7f4cce	ABOME-Malicious_u_ceeebb06da55c12c501e	endpoint_9cca9732403d534be114	3002511.812	457.471	23	10	13	4296	5117	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,478,-122,-702,-702,-595,-24,24]	[0.0,45.147,0.006,0.004,0.003,0.007,0.004,40.851,0.006,0.003,0.003,31.613,0.917,0.005,25.207,24.645,23.506,52.394,0.014,28.174,26.846,0.008,36.668]
ABOME-Malicious_s_b566af6da2e4d5c8aa8c	ABOME-Malicious_g_3caa838f8e18ea7f4cce	ABOME-Malicious_u_675c28430d24ab1d91fd	endpoint_9cca9732403d534be114	3770654.062	536.514	25	10	15	3675	6477	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,101,-122,-822,-822,-822,-822,-71,-24,24]	[0.0,47.655,0.006,0.004,0.009,0.003,0.004,37.17,0.005,0.003,0.004,40.847,0.953,0.007,28.377,33.276,26.383,50.96,0.012,24.621,25.871,27.841,22.53,0.007,41.61]
ABOME-Malicious_s_ab9cffb706ccaaef2db9	ABOME-Malicious_g_3cb2c31d9844ad112d2a	ABOME-Malicious_u_a660c3e57b252228c7c5	endpoint_27563058628ef385a644	9612624.781	483.508	23	10	13	4212	5170	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,394,-122,-702,-702,-648,-24,24]	[0.0,54.652,0.008,0.007,0.006,0.006,0.006,45.494,0.008,0.006,0.006,46.185,0.819,0.012,29.927,27.256,22.597,46.676,0.007,27.106,24.459,0.009,43.442]
ABOME-Malicious_s_7c86f6c08e793b15e8f5	ABOME-Malicious_g_3cb2c31d9844ad112d2a	ABOME-Malicious_u_e8e8e79186f7a448262f	endpoint_27563058628ef385a644	10770796.969	503.658	23	10	13	4163	4621	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,345,-122,-702,-702,-99,-24,24]	[0.0,53.1,0.01,0.007,0.007,0.011,0.006,39.785,0.015,0.006,0.007,44.568,0.784,0.009,30.584,30.955,21.435,57.698,0.017,28.616,23.595,0.006,40.949]
ABOME-Malicious_s_ba7f6a6a035e9bd14f21	ABOME-Malicious_g_3cb2c31d9844ad112d2a	ABOME-Malicious_u_7bfd0c199c362af1fd72	endpoint_27563058628ef385a644	11805045.531	357.664	20	8	12	2525	4178	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,164,-122,-662,-398,-24,24]	[0.0,39.323,0.01,0.004,0.004,0.003,0.004,37.79,0.006,0.003,0.003,38.004,1.132,0.008,23.58,46.658,0.008,23.605,0.011,41.175]
ABOME-Malicious_s_c62536de93caf80af154	ABOME-Malicious_g_3cb2c31d9844ad112d2a	ABOME-Malicious_u_702398512ceb97542b38	endpoint_27563058628ef385a644	14552113.969	411.493	21	8	13	2803	4904	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,382,382,-255,-255,231,-122,-742,-742,-302,-24,24]	[0.0,45.323,0.009,0.007,0.006,0.006,0.01,38.663,0.009,0.006,0.011,33.816,0.462,0.006,25.802,49.867,0.006,24.181,24.825,0.01,41.822]
ABOME-Malicious_s_d8e0a6e439db237d2626	ABOME-Malicious_g_3cbff7f0610c2e6ccec5	ABOME-Malicious_u_c9a6352c529e5ab21a86	endpoint_27563058628ef385a644	562435.625	459.65	21	8	13	2831	5225	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,382,382,-255,-255,259,-122,-742,-742,-623,-24,24]	[0.0,44.824,0.009,0.008,0.008,0.006,0.007,47.869,0.009,0.005,0.011,38.307,1.149,0.008,32.146,66.645,0.009,22.773,28.85,0.006,40.643]
ABOME-Malicious_s_0f9fd46f23d86bf17e79	ABOME-Malicious_g_3cbff7f0610c2e6ccec5	ABOME-Malicious_u_770644c5bc13f7777572	endpoint_27563058628ef385a644	630337.031	463.448	20	8	12	2532	4339	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,171,-122,-662,-559,-24,24]	[0.0,85.526,0.011,0.008,0.008,0.007,0.007,47.562,0.009,0.006,0.007,41.731,0.742,0.005,23.837,60.567,0.012,28.878,0.01,42.019]
ABOME-Malicious_s_7a89ac57b8860c988812	ABOME-Malicious_g_3cbff7f0610c2e6ccec5	ABOME-Malicious_u_4d3c8488962281925bda	endpoint_27563058628ef385a644	785268.281	374.573	21	8	13	2741	4619	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,249,-122,-662,-662,-177,-24,24]	[0.0,38.158,0.007,0.008,0.008,0.006,0.007,34.63,0.006,0.003,0.003,36.259,0.816,0.006,20.763,43.481,0.006,22.478,22.713,0.006,41.595]
ABOME-Malicious_s_ab22fcd793baf7d5c704	ABOME-Malicious_g_3cbff7f0610c2e6ccec5	ABOME-Malicious_u_2e220090f594d2f3c2a6	endpoint_27563058628ef385a644	1166955.844	432.767	20	8	12	2546	4246	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,185,-122,-662,-466,-24,24]	[0.0,51.73,0.01,0.007,0.011,0.007,0.006,48.391,0.006,0.003,0.004,41.899,1.096,0.008,29.187,53.879,0.008,26.379,0.007,43.476]
ABOME-Malicious_s_d049e3c82d2a13f3199e	ABOME-Malicious_g_3cbff7f0610c2e6ccec5	ABOME-Malicious_u_90ab062ad9a8097bcaa4	endpoint_27563058628ef385a644	1450332.063	220.426	24	9	15	3553	6540	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,421,-122,-822,-822,-822,-822,-134,-24,24]	[0.0,39.006,0.006,0.005,0.003,0.004,0.004,28.847,0.007,0.003,0.005,21.479,0.269,0.012,13.272,11.468,15.609,0.01,8.47,5.963,4.695,4.436,0.011,7.128]
ABOME-Malicious_s_b4e3300a44648328528c	ABOME-Malicious_g_3cbff7f0610c2e6ccec5	ABOME-Malicious_u_56beac819b79d29496b7	endpoint_27563058628ef385a644	2699312.5	458.698	21	8	13	2774	4644	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,282,-122,-662,-662,-202,-24,24]	[0.0,56.182,0.006,0.005,0.004,0.003,0.004,41.302,0.012,0.004,0.003,43.828,1.075,0.008,27.852,54.198,0.01,35.029,23.339,0.006,38.274]
ABOME-Malicious_s_b704149328daaea1cc99	ABOME-Malicious_g_3cbff7f0610c2e6ccec5	ABOME-Malicious_u_ec397687fc3d9b25adb1	endpoint_27563058628ef385a644	3065006.969	571.525	26	7	19	2168	12416	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,161,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-322,-24,24]	[0.0,47.306,0.009,0.006,0.005,0.003,0.003,42.909,0.007,0.006,0.009,40.639,1.0,0.008,45.764,0.009,25.953,23.001,26.28,30.009,31.38,22.165,24.849,28.769,0.009,39.885]
ABOME-Malicious_s_91d7f50a709039494889	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_4ab2bdfe726f011e0f76	endpoint_54724ac5ca9b43c551de	356545.438	430.662	19	7	12	2240	4127	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,156,-255,-255,-121,-534,-476,-24,24]	[0.0,39.122,0.008,0.007,0.006,0.006,0.006,41.764,0.006,0.003,0.005,38.514,0.544,0.005,47.058,0.008,28.605,0.014,41.634]
ABOME-Malicious_s_0eb22a34e3cff3ee6349	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_5a66efc7350f96e540d0	endpoint_54724ac5ca9b43c551de	2776416.719	571.169	21	8	13	2646	4917	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,154,-122,-662,-662,-475,-24,24]	[0.0,55.663,0.011,0.01,0.011,0.008,0.008,53.109,0.011,0.007,0.008,55.17,1.409,0.01,37.409,76.343,0.011,31.274,27.162,0.012,57.487]
ABOME-Malicious_s_e81fad6e00a3c56ebdef	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_cc3275d0fc345428e606	endpoint_54724ac5ca9b43c551de	2998611.812	66.352	25	7	18	2206	11743	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,199,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-771,-24,24]	[0.0,12.933,0.014,0.008,0.006,0.006,0.006,13.957,0.01,0.006,0.005,7.474,0.388,0.008,6.356,0.01,2.133,1.664,2.093,1.574,2.506,2.139,1.77,0.009,1.339]
ABOME-Malicious_s_c6f4f5e1d260fd636b38	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_3d6ac65a58b8bff36ff0	endpoint_54724ac5ca9b43c551de	5468158.094	378.11	19	7	12	2326	4105	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,242,-255,-255,-121,-534,-454,-24,24]	[0.0,42.012,0.005,0.004,0.003,0.003,0.003,35.847,0.009,0.006,0.006,47.097,0.666,0.005,49.155,0.008,29.414,0.019,40.385]
ABOME-Malicious_s_8d59661ea811230c541a	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_234ff39f3f7d89ec6ce4	endpoint_54724ac5ca9b43c551de	5646682.781	107.046	20	8	12	2556	4278	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,195,-122,-662,-498,-24,24]	[0.0,24.857,0.011,0.008,0.007,0.006,0.006,17.244,0.006,0.003,0.004,7.564,0.212,0.006,4.67,7.43,0.01,4.22,0.011,6.298]
ABOME-Malicious_s_b60ed6f72d2ca225fe45	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_077c776a9d645f34ad49	endpoint_54724ac5ca9b43c551de	5728701.219	384.766	21	8	13	2796	4669	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,304,-122,-662,-662,-227,-24,24]	[0.0,43.958,0.009,0.008,0.007,0.006,0.006,41.887,0.006,0.009,0.004,32.059,0.741,0.005,23.939,46.913,0.01,24.45,21.68,0.006,35.204]
ABOME-Malicious_s_80820533faac1ba63d49	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_b616963a108cc95223d4	endpoint_54724ac5ca9b43c551de	6670792.531	508.008	27	8	19	2243	13181	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,202,-255,-255,34,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1087,-24,24]	[0.0,39.259,0.008,0.008,0.006,0.006,0.007,34.185,0.008,0.009,0.005,34.157,0.962,0.008,27.988,50.943,0.006,20.813,22.009,27.198,22.969,23.446,19.722,23.359,22.933,0.006,28.498]
ABOME-Malicious_s_790953df97b93ed86b38	ABOME-Malicious_g_3cfe86b98d97e9cc3bd6	ABOME-Malicious_u_ff325b605aefda88a70b	endpoint_54724ac5ca9b43c551de	6798929.281	167.487	21	8	13	2625	4623	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,133,-122,-662,-662,-181,-24,24]	[0.0,28.107,0.01,0.007,0.006,0.007,0.006,26.77,0.007,0.005,0.005,21.135,0.615,0.008,11.352,14.103,0.01,5.737,6.909,0.007,7.618]
ABOME-Malicious_s_6d2b37d20038037462d5	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_4516bc3e8a8e24bc8f91	endpoint_8f098df9dd5a5297b4f5	7222143.344	398.387	20	8	12	2499	4356	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,138,-122,-662,-576,-24,24]	[0.0,42.417,0.008,0.007,0.007,0.01,0.006,35.0,0.008,0.006,0.007,42.57,0.647,0.005,29.515,57.695,0.008,27.0,0.01,43.001]
ABOME-Malicious_s_26f4735057219a845147	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_5e8b06045e2998efd481	endpoint_8f098df9dd5a5297b4f5	7424130.062	390.34	19	7	12	2241	3850	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,194,-255,-255,-121,-432,-301,-24,24]	[0.0,46.739,0.007,0.007,0.006,0.005,0.006,36.811,0.009,0.005,0.006,47.624,1.586,0.007,57.896,0.013,28.539,0.008,40.748]
ABOME-Malicious_s_04748e67dbe813f8fdab	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_c194b7d84dc03ffe172e	endpoint_8f098df9dd5a5297b4f5	7805340.469	472.759	22	9	13	2986	4940	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,31,-122,-742,-742,-338,-24,24]	[0.0,44.422,0.006,0.005,0.004,0.004,0.003,37.784,0.007,0.006,0.005,46.158,0.929,0.008,26.147,28.014,59.008,0.006,27.491,24.953,0.005,39.724]
ABOME-Malicious_s_6309e0f8b2877cd4397a	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_53c806e7dc53e2075651	endpoint_8f098df9dd5a5297b4f5	13163887.875	814.75	21	8	13	2601	4608	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,109,-122,-662,-662,-166,-24,24]	[0.0,87.585,0.022,0.009,0.007,0.007,0.007,129.664,0.018,0.01,0.008,137.588,26.376,0.011,48.914,91.333,0.015,44.264,37.999,0.01,58.725]
ABOME-Malicious_s_0721ea2c78f74356783c	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_e8aaa04551340ca0315b	endpoint_8f098df9dd5a5297b4f5	13265081.281	425.654	21	8	13	2713	4523	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,221,-122,-662,-662,-81,-24,24]	[0.0,40.393,0.011,0.004,0.004,0.003,0.004,46.14,0.008,0.005,0.006,37.466,0.564,0.005,22.249,58.445,0.006,26.843,23.982,0.005,40.028]
ABOME-Malicious_s_df2667b5f48154acc551	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_3b26d489777e089757ca	endpoint_8f098df9dd5a5297b4f5	13629854.344	446.945	20	8	12	2323	3843	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,242,-255,-255,34,-121,-432,-294,-24,24]	[0.0,46.53,0.009,0.007,0.007,0.005,0.006,55.353,0.006,0.003,0.004,43.796,1.04,0.009,29.621,59.189,0.01,32.285,0.01,46.821]
ABOME-Malicious_s_0b233d13770b27ac7115	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_7d8f23a0e81eae71f3f4	endpoint_8f098df9dd5a5297b4f5	13795364.375	448.14	20	8	12	2484	4404	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,123,-122,-662,-624,-24,24]	[0.0,40.02,0.015,0.008,0.007,0.007,0.007,53.103,0.007,0.003,0.004,55.345,7.819,0.009,45.941,69.744,0.017,27.363,0.018,38.908]
ABOME-Malicious_s_2f3351f281138fbd4073	ABOME-Malicious_g_3d1138c424ebf6a8ff5b	ABOME-Malicious_u_1dadcaa7a24aece83932	endpoint_8f098df9dd5a5297b4f5	13936206.75	636.969	25	7	18	2140	11417	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,133,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-445,-24,24]	[0.0,47.945,0.009,0.015,0.008,0.006,0.007,50.111,0.006,0.004,0.003,52.546,1.918,0.009,62.151,0.016,28.576,32.189,30.434,32.573,26.33,31.525,26.907,0.006,53.594]
ABOME-Malicious_s_f87b347bd7e300a11367	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_f99bd539f6a3d7c50ef5	endpoint_8f098df9dd5a5297b4f5	222753.406	462.291	23	10	13	3882	4957	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,64,-122,-702,-702,-435,-24,24]	[0.0,46.862,0.009,0.007,0.007,0.013,0.006,48.499,0.011,0.007,0.006,45.189,1.323,0.008,36.69,35.391,27.058,44.203,0.009,27.406,28.963,0.008,30.586]
ABOME-Malicious_s_af547c47a525179eacbb	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_d7053a5e875747863ff3	endpoint_8f098df9dd5a5297b4f5	792926.156	556.062	27	7	20	2205	13994	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,202,197,-255,-255,-123,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-777,-24,24]	[0.0,41.988,0.01,0.007,0.007,0.006,0.006,41.061,0.005,0.003,0.004,38.648,1.218,0.012,46.694,0.008,26.478,29.499,21.709,24.012,24.641,26.19,29.353,25.224,26.517,0.007,31.504]
ABOME-Malicious_s_26ddb0ed1f192588344d	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_b1390d68267c0851036e	endpoint_8f098df9dd5a5297b4f5	1756985.594	635.884	23	9	14	3544	6294	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,412,-122,-822,-822,-822,-710,-24,24]	[0.0,121.886,0.023,0.009,0.007,0.007,0.007,119.44,0.011,0.006,0.007,35.948,0.544,0.006,25.014,30.428,37.848,0.009,22.516,26.958,22.757,0.007,33.308]
ABOME-Malicious_s_bfd85b82731f61640cbf	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_99474557fa8c9bae5839	endpoint_8f098df9dd5a5297b4f5	1757359.406	470.255	24	11	13	4512	4872	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,502,192,-122,-702,-702,-350,-24,24]	[0.0,47.99,0.011,0.005,0.004,0.004,0.004,35.108,0.008,0.005,0.006,35.944,1.449,0.006,25.335,27.862,27.82,20.981,49.285,0.009,22.393,22.018,0.011,36.911]
ABOME-Malicious_s_d5933d0d08f51cf57faf	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_59b491d56fb9d9e3f4ff	endpoint_8f098df9dd5a5297b4f5	2925407.875	449.546	19	7	12	2256	4094	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,172,-255,-255,-121,-534,-443,-24,24]	[0.0,48.456,0.007,0.009,0.005,0.004,0.004,47.517,0.009,0.006,0.009,49.171,1.61,0.011,59.765,0.013,34.981,0.016,48.342]
ABOME-Malicious_s_c6d148fc48cddbd8662e	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_5fdf8c9b52ea56d3877b	endpoint_8f098df9dd5a5297b4f5	2942085.188	496.865	20	8	12	2527	4420	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,35,-122,-662,-640,-24,24]	[0.0,89.033,0.006,0.01,0.004,0.004,0.004,50.635,0.007,0.005,0.005,46.145,0.813,0.009,29.301,56.562,0.016,29.023,0.013,48.639]
ABOME-Malicious_s_e94175e53713ceaf5b0b	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_320f18c861c3985df3e7	endpoint_8f098df9dd5a5297b4f5	4936121.625	495.138	24	10	14	3691	6196	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,117,-122,-822,-822,-822,-612,-24,24]	[0.0,41.77,0.008,0.006,0.006,0.005,0.005,33.433,0.005,0.004,0.003,37.126,0.597,0.008,27.677,28.569,25.951,53.944,0.012,27.737,26.906,28.136,0.008,42.232]
ABOME-Malicious_s_ef4e138b011a3c975cc1	ABOME-Malicious_g_3d7d938a28c0bcf54d54	ABOME-Malicious_u_445b2aea2408440d6446	endpoint_8f098df9dd5a5297b4f5	5139957.312	491.033	21	8	13	2798	4890	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,382,382,-255,-255,226,-122,-742,-742,-288,-24,24]	[0.0,57.143,0.007,0.005,0.004,0.004,0.01,40.963,0.009,0.007,0.006,39.124,1.42,0.012,26.695,51.133,0.013,27.971,26.249,0.006,39.51]
ABOME-Malicious_s_29716fe4ab856655cbaa	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_d7e31f7d3f616b56a032	endpoint_54724ac5ca9b43c551de	177001.0	410.749	20	7	13	2221	4134	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,174,-255,-255,-121,-432,-432,-153,-24,24]	[0.0,43.734,0.007,0.005,0.005,0.005,0.005,48.99,0.006,0.003,0.004,41.777,0.555,0.01,47.862,0.012,21.917,26.427,0.006,43.713]
ABOME-Malicious_s_04bedd354f4253af892e	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_ad0c7ec7cb2b0c50e511	endpoint_54724ac5ca9b43c551de	517348.75	372.638	20	8	12	2403	4312	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,42,-122,-662,-532,-24,24]	[0.0,41.857,0.011,0.004,0.004,0.004,0.003,35.683,0.006,0.003,0.004,40.593,0.909,0.008,23.936,44.755,0.008,31.228,0.01,36.546]
ABOME-Malicious_s_36c834943a4024b880e1	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_46f5ccb2bd1b8b867f61	endpoint_54724ac5ca9b43c551de	560902.25	554.721	27	8	19	2245	12617	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,202,-255,-255,36,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-523,-24,24]	[0.0,40.826,0.008,0.008,0.007,0.005,0.006,36.975,0.006,0.003,0.004,39.769,0.673,0.005,20.794,48.486,0.009,35.963,28.939,27.129,23.454,27.201,27.469,22.785,22.44,0.006,35.583]
ABOME-Malicious_s_95c57decaad76ff617db	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_ec8213a9419a1d4b8558	endpoint_54724ac5ca9b43c551de	2189512.344	480.258	19	7	12	2301	4031	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,217,-255,-255,-121,-534,-380,-24,24]	[0.0,50.641,0.011,0.008,0.007,0.007,0.007,49.817,0.006,0.003,0.004,55.835,1.1,0.013,66.888,0.01,33.303,0.014,52.44]
ABOME-Malicious_s_861f8137cabd6adbafeb	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_2adf04126808498d4f56	endpoint_54724ac5ca9b43c551de	2541520.344	371.338	20	8	12	2559	4314	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,198,-122,-662,-534,-24,24]	[0.0,44.411,0.006,0.004,0.004,0.003,0.003,36.085,0.009,0.01,0.006,37.658,1.223,0.008,28.929,48.581,0.012,21.414,0.006,34.62]
ABOME-Malicious_s_1702a3cee6898b7ecabe	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_e0924a318ade01035a9d	endpoint_54724ac5ca9b43c551de	2648589.156	334.861	20	7	13	2282	4008	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,235,-255,-255,-121,-432,-432,-27,-24,24]	[0.0,36.792,0.01,0.008,0.011,0.007,0.006,36.164,0.005,0.003,0.004,34.31,1.138,0.008,41.16,0.013,19.576,26.1,0.006,33.192]
ABOME-Malicious_s_6cf607e705ed429a5749	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_ddfd226dc2f60d4a50c7	endpoint_54724ac5ca9b43c551de	6749577.938	534.164	23	9	14	3574	6246	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,-122,-822,-822,-822,-662,-24,24]	[0.0,44.588,0.009,0.007,0.006,0.006,0.01,42.424,0.009,0.003,0.005,41.287,0.639,0.009,27.86,27.03,58.654,0.011,35.112,28.481,35.007,0.01,43.36]
ABOME-Malicious_s_68477d253d6813c19fd2	ABOME-Malicious_g_3d8fd64258f362d0716a	ABOME-Malicious_u_244d4049e4c292169961	endpoint_54724ac5ca9b43c551de	7618609.5	419.622	21	8	13	2945	4839	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,372,-122,-742,-742,-237,-24,24]	[0.0,48.275,0.009,0.008,0.006,0.006,0.006,43.31,0.006,0.003,0.004,30.934,1.148,0.005,26.368,44.553,0.011,24.961,29.04,0.006,45.169]
ABOME-Malicious_s_7eea665c773846c0aede	ABOME-Malicious_g_3dbe6a9b70d567e9d381	ABOME-Malicious_u_1da3e372f815d5c1d528	endpoint_8f098df9dd5a5297b4f5	20011653.688	511.214	23	9	14	3348	5667	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,216,-122,-822,-822,-822,-83,-24,24]	[0.0,49.936,0.008,0.006,0.006,0.006,0.005,41.711,0.008,0.006,0.006,42.548,0.6,0.006,24.909,25.661,54.802,0.017,32.287,29.61,20.866,0.005,39.894]
ABOME-Malicious_s_e4249979d76ca3d5c0bd	ABOME-Malicious_g_3dbe6a9b70d567e9d381	ABOME-Malicious_u_05015f2cd3df1945eac3	endpoint_8f098df9dd5a5297b4f5	20466847.812	284.542	22	9	13	3812	4816	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,496,-122,-702,-702,-294,-24,24]	[0.0,38.757,0.007,0.007,0.005,0.005,0.006,33.164,0.005,0.003,0.003,27.767,0.522,0.008,19.877,20.116,37.94,0.006,20.117,14.874,0.006,13.558]
ABOME-Malicious_s_29492a01fb2da0933c2f	ABOME-Malicious_g_3dbe6a9b70d567e9d381	ABOME-Malicious_u_845d4a5026b42e92685a	endpoint_8f098df9dd5a5297b4f5	27286305.438	535.482	25	10	15	3837	6483	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,263,-122,-822,-822,-822,-822,-77,-24,24]	[0.0,43.964,0.01,0.007,0.006,0.006,0.006,47.101,0.008,0.006,0.006,35.584,0.891,0.01,22.756,29.481,19.299,53.958,0.014,23.74,27.338,30.821,28.65,0.01,37.274]
ABOME-Malicious_s_b5caf872ee769db0db7e	ABOME-Malicious_g_3dbe6a9b70d567e9d381	ABOME-Malicious_u_0c10d54077d5d5673ca2	endpoint_8f098df9dd5a5297b4f5	27641339.281	396.236	21	8	13	2439	4487	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,78,-122,-662,-662,-45,-24,24]	[0.0,38.504,0.007,0.004,0.004,0.004,0.003,32.377,0.006,0.003,0.004,33.638,0.859,0.005,26.295,55.469,0.019,27.963,26.72,0.009,42.239]
